1,0.0024014684025695653
2,0.013297372215704747
3,0.004668601530963707
4,0.005875712942159078
5,0.001486953472739114
6,0.0015750101143345873
7,0.002240677241109874
8,0.0013668866604979694
9,0.0016026418454722067
10,0.0035710691485162115
11,0.005074021096135532
12,0.006681867417266728
13,0.0006575981648687808
14,0.0016032666582715723
15,0.002922916740978645
16,0.0015872248214092411
17,0.00303533955481547
18,0.0005734332043885695
19,0.0003115863027209618
20,9.616189662603762e-05
21,0.010693451629595833
22,0.0023581759307420864
23,0.0014341347916709672
24,0.00010650004275029484
25,0.002787291269832525
26,0.004328181822689107
27,0.007755572275802568
28,0.0020964649757741777
29,0.006755877204529966
30,0.003771920602341888
31,0.02423062067753975
32,0.003117301915156201
33,0.017518876790623368
34,0.0037657485318110455
35,0.013492393832824605
37,0.0029300718968141765
38,0.0012363476357708486
39,0.0016411106457092381
40,0.0014362414577325927
41,0.002602945781430081
42,0.006286842380597208
43,0.003683378831048358
44,0.002060756791095987
45,0.008551933171744564
46,0.0018873490612816397
47,0.0007847074283018654
48,0.001967531704674743
49,0.0037789606099615843
50,0.003256196664877882
51,0.005952098556772624
52,0.0019411895774910522
53,0.008926433379959325
54,0.002306400536364309
55,0.0008739356916650089
56,0.0016615577743951664
57,1.0262997149338304e-05
58,0.00198464265567009
59,0.0013380963754027943
61,0.004528512625360461
62,0.0021076943965675403
63,0.0018507065452892243
64,0.0019568592687892227
65,0.0022458784215017556
66,0.0029309403676636273
67,0.01502590379333383
68,0.006000564878765871
69,0.0017757533741494318
70,0.0016554660989966316
71,0.0017427463827153619
72,0.0020143432048396
73,0.0021571863960675153
74,0.000577999487629774
75,0.020088275862173238
76,0.0022245949791873817
77,0.0026819185694654272
78,0.0010723104734774302
79,0.004584815475822216
80,0.003913318888849973
81,0.004367840856580241
82,0.0028098999131192215
83,0.004780306689636397
84,0.005957536914146074
85,0.0005860422626992544
86,0.0005549983927421861
87,0.006583469419498943
88,0.0013487046466274819
89,0.0002591834167509255
90,0.001958379533509592
91,0.0017870735797792755
92,0.011084936877495656
93,0.0009826513626905384
94,0.0009941430163809095
96,0.002173469474410975
97,0.001459114823316227
98,0.0014244436243606377
99,0.003228136590884917
100,8.486537057440789e-05
101,0.00011379910677140713
102,8.222719252856942e-05
103,0.0005202717087772644
104,7.595973014435948e-05
105,0.00022606537067798555
106,0.000331349347015883
107,6.217041601267691e-05
108,0.00023694449252262186
109,0.00024103411442275512
110,0.00035172914901276833
111,0.00016482245421709822
112,0.0008050194171720275
113,0.0007667031694567126
114,0.00024753486853001407
115,9.749270689602862e-05
116,0.00019115086203840774
117,9.997762108037956e-05
118,0.003175516450064181
119,0.000414103631191424
120,0.0012864238942475361
121,8.311156138753307e-05
123,0.0003818218005740658
124,0.0001983213509439095
125,0.00022642533647169777
126,0.0007623213980975016
127,0.006194561484614087
128,0.006625518021781252
129,0.000692366974620911
130,0.00478024892287647
131,0.0142053515084304
132,0.0014963714706744135
133,0.0007646035592200127
134,0.010294070733902445
135,0.0006551979095714485
136,0.00281071744371173
137,0.004189106561126611
138,0.001823431079975624
139,0.0020228526188844445
140,0.006027202837723494
141,0.0038696363969555054
142,0.020770626711889784
143,0.002498368871922532
144,0.004338715041564632
145,0.00020659992696718838
146,0.0023155349537356505
147,0.0036225781531031755
148,0.0060714765760051526
149,0.0005613499105817445
150,0.0026077042281695702
151,0.0033163055476478653
152,0.00040628953117317066
153,0.001982537786501442
154,0.0008635137266796526
155,0.0006184886434715676
156,0.0017122125646451668
157,0.0011589666941136001
158,0.002268326808608333
159,0.002950593036838084
160,0.0014220471397209838
161,0.003393061877190554
162,0.005158260041825069
163,0.0006757467637831289
164,0.0015248755286003195
165,0.002508536493336041
166,0.004275950398260868
167,0.002697554628132267
168,0.00211520806559754
169,0.0020894477618048223
170,0.0015615813973862643
171,0.002780197890346997
172,0.0012541102788466154
173,0.000695251022804827
174,0.0010678535845681859
175,0.0031536096748826297
176,0.0019787817790641203
177,0.0069396128764236
178,0.005190463222978107
179,0.017891725376619136
180,0.0012043383248568605
181,0.00023232801524081833
182,0.00039613606621892504
183,0.0021301729819363222
184,0.009151499440893439
185,0.0021103915116989723
186,0.002895193375678045
187,0.0016282833699366886
188,0.0009764571015555176
189,0.00048366581768800453
190,0.000760175776439197
191,0.0013798822264258625
192,0.0008091457364995946
193,0.0017482110047652023
194,0.0005449930030120434
195,0.003327930451055356
196,0.0008180527898515119
197,0.0034390922623474614
198,0.00061544995790629
199,0.005104751823571408
200,0.00023069401706928862
201,0.005450601195840142
202,0.001458913285491214
203,0.0033968340542771674
204,0.001492583773646094
205,0.003949987096877358
206,0.004256611182738688
207,0.0012271843269541503
208,0.0009294509801306891
209,0.000401008607753685
210,0.0033843954496858186
211,0.002631578249930586
212,0.0025606929831017994
213,0.0026678425492874867
214,0.0036003733083790034
215,0.0008117040866245111
216,0.00016205773487290874
217,0.0008954784007856211
218,0.0030796997124051604
219,0.0019231812161268238
220,0.004852159068255998
221,0.0006699726509138623
222,0.001646422712606206
223,0.0024507145786127485
224,0.0014890788967133932
225,0.0025775299791448597
226,0.001866659421290379
227,7.560170788549817e-06
228,0.0013368868675962598
229,0.0013505991191528613
230,0.0006132957206121597
231,0.0007507772739456368
232,0.0002418486017669895
233,0.0011528337044557583
234,0.0025476969957678873
235,0.001357342453757619
236,0.0008841164118265969
237,0.005937242232828151
238,0.001368371984272493
239,0.0020973910703636933
240,0.0031462477591128694
241,0.001234497370868249
242,0.0007062985501099334
243,0.0012444186720653506
244,0.007021441387344007
245,0.0018690840459905024
246,0.0027170491784622663
247,0.0015135029772936238
248,0.002661251303089549
249,0.0003133484937293778
250,0.0018924812455179945
251,0.0016639229858492163
252,0.0005681999918525902
253,0.00035985210884472725
254,0.001050528459574729
255,0.00019539815616045683
256,0.0003647599238589511
257,0.016433615891599924
258,0.0013393000910459608
259,0.0012992815224155598
260,0.0003459238260707711
261,0.005228038710832737
262,0.0008944330481848931
263,0.0045048600321494605
264,0.0011323197947392854
265,0.0033328861287103074
266,0.001663758917930447
267,0.002315504318557314
268,0.003639970372917114
269,0.0013212377241132315
270,0.00031156495783101504
271,0.0004480034703095994
272,0.0006776680042232639
273,0.0004698747363780502
274,0.0023961329428209793
275,0.00015285905083093672
276,0.023101372382667205
277,0.0011957656630221412
278,0.00013144679839267154
279,0.00042465190050036065
280,7.613324539479297e-05
281,0.0009303767087339091
