250.0,100.0,45.0,0.0,0.0,0.4079780718145782,0.2,5.0,50.0,10.0,350.0,120.0,12.0,250.0,-125.0
250.0,120.89935019408486,30.0,0.0,0.0,0.35,0.0,5.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.35,0.2,15.0,50.0,10.0,350.0,0.0,-1.5,250.0,0.5
165.0,100.0,30.0,0.0,0.0,0.35,0.0,5.0,74.85997858753467,10.0,350.0,0.0,12.0,250.0,0.5
250.0,150.0,30.0,0.0,0.0,0.38625233536759146,0.033434896022488864,5.0,81.63873167235641,10.0,350.0,120.0,12.0,250.0,-13.991046551943445
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,118.43486036387625,30.0,5.0,0.0,0.35,0.0,5.0,68.10325191207627,10.0,350.0,0.0,12.0,250.0,-99.70709740137586
250.0,100.0,30.0,0.0,0.0,0.42470273899707933,0.2,12.802300342195336,50.0,10.0,350.0,120.0,12.0,250.0,0.5
250.0,103.7314300114518,30.0,5.0,0.0,0.4946861397214095,0.0,5.0,102.00506955750043,10.0,350.0,0.0,12.0,249.41423767527604,-57.38048582519138
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,120.0,12.0,250.0,-125.0
250.0,150.0,30.0,0.0,0.0,0.35,0.2,15.0,50.0,10.0,350.0,0.0,12.0,-10264.369822199551,0.5
250.0,150.0,30.0,5.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,0.0,-1.5,-9410.595165368319,0.5
250.0,100.0,30.0,0.0,0.0,0.46044244282618646,0.10893165565634387,8.502097084840013,90.4506120242975,38.42153129099317,350.0,0.0,8.544034346969534,-14356.265265412509,0.5
250.0,150.0,30.0,0.0,0.0,0.4158742583798607,0.0,5.0,50.0,10.0,350.0,120.0,-1.5,-14256.79912065126,0.5
250.0,128.31740187199742,30.0,0.0,0.0,0.5293640680348535,0.19816077504787935,5.0,50.0,64.02900844340361,350.0,80.78611835965242,9.656087135651134,250.0,-125.0
250.0,109.24655137548238,30.0,0.0,0.0,0.4131974660902256,0.0,5.0,50.0,10.0,350.0,120.0,12.0,250.0,0.5
250.0,130.8835115267473,30.0,0.0,0.0,0.4259342194940695,0.2,5.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,90.0,350.0,120.0,12.0,250.0,0.5
250.0,100.0,41.599475786160504,0.0,0.0,0.42293638310347087,0.0,5.0,50.0,10.0,350.0,120.0,12.0,-7570.103255698827,0.5
250.0,150.0,30.0,0.0,0.0,0.39163316730420517,0.19745928868251847,5.0,69.3515357353057,10.0,350.0,120.0,12.0,-9429.097799223851,-18.321556736011477
250.0,100.0,30.0,0.0,0.0,0.4414067075991466,0.2,5.0,50.0,10.0,350.0,69.67101341791633,12.0,-20000.0,0.5
250.0,106.03607645986243,30.0,0.0,0.0,0.35,0.0,5.0,98.62901517688155,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,2.9490577199066794,0.0,0.4533593506269123,0.17320485449608797,15.0,59.53966765225004,23.82552659652532,350.0,0.0,12.0,250.0,-105.57183410420693
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,120.0,12.0,-20000.0,0.5
250.0,150.0,30.0,0.0,0.0,0.35,0.0,5.0,50.0,10.0,350.0,120.0,12.0,250.0,0.5
250.0,100.0,30.0,4.080847305402372,33.631820517553415,0.5180854876887483,0.19480341068032694,5.0,50.0,10.0,350.0,0.0,-1.5,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.42523167063403744,0.0,11.543577817955654,50.0,10.0,350.0,99.4805932986192,-1.5,250.0,0.5
250.0,100.0,45.0,5.0,0.0,0.35,0.1448411546672131,5.0,50.0,55.277893380952264,350.0,120.0,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,120.0,12.0,-20000.0,0.5
250.0,115.53251111939146,30.0,0.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,120.0,12.0,-20000.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,90.0,350.0,120.0,12.0,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.35,0.0,5.0,50.0,10.0,350.0,120.0,12.0,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.6,0.2,15.0,114.5727578884365,10.0,350.0,120.0,12.0,250.0,0.5
250.0,118.3193934896117,30.0,5.0,0.0,0.43814801651721225,0.2,5.0,78.48561604728066,10.0,350.0,27.597665150751432,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.0,5.0,50.0,10.0,350.0,120.0,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.0,5.0,50.0,10.0,350.0,20.207213084332786,12.0,250.0,-60.548696653626514
250.0,150.0,30.0,0.0,0.0,0.35,0.0,5.0,50.0,10.0,350.0,119.75099752814315,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.6,0.2,15.0,50.0,10.0,350.0,120.0,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.4854858508229844,0.0,10.641641237552571,50.0,10.0,350.0,55.97954349920396,12.0,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,120.0,12.0,-16864.69832896373,0.5
250.0,112.93165757991514,30.0,0.0,0.0,0.35,0.2,10.245074078561071,50.0,10.0,350.0,120.0,-1.5,-14953.387894505235,0.5
250.0,114.44987229861454,30.0,1.015457316085508,0.0,0.39653213805717413,0.2,15.0,67.13014353870557,90.0,350.0,105.54069395280169,2.515998914790363,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.35,0.0,15.0,50.0,10.0,350.0,0.0,12.0,-20000.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.0,5.0,50.0,10.004785504321783,350.0,0.0,12.0,-20000.0,0.5
250.0,111.81692469921695,30.0,0.0,0.0,0.6,0.2,8.333258592654541,115.457508535736,16.47253166116653,350.0,0.0,1.199674945519107,-5684.54665786662,0.5
250.0,110.68462581871061,30.0,5.0,0.0,0.44666624268380395,0.0,5.0,95.93489414272854,10.0,350.0,120.0,12.0,-120.92409203054315,0.5
165.0,100.0,30.0,0.0,0.0,0.41873494192168065,0.2,5.0,50.0,24.27517124846485,350.0,15.572476884721382,12.0,-20000.0,-105.09276615016454
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.19701983221715033,5.0,50.0,56.5411585912039,350.0,0.0,12.0,250.0,0.5
250.0,100.0,45.0,0.0,0.0,0.4641117932385971,0.2,5.0,50.0,10.0,350.0,0.0,-1.5,250.0,0.5
250.0,100.0,30.0,5.0,933.0285469940015,0.35,0.2,5.0,91.24482278931663,10.0,350.0,120.0,12.0,250.0,0.5
250.0,150.0,30.0,5.0,0.0,0.4621872393943725,0.0,5.0,50.0,10.0,350.0,0.0,12.0,-10097.345178009351,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.0,15.0,50.0,10.0,350.0,120.0,12.0,250.0,-125.0
250.0,100.0,30.0,1.9701143702570463,0.0,0.35,0.0,5.0,72.49804178929739,90.0,350.0,67.44110463191561,-1.5,-20000.0,0.5
250.0,104.81365197481752,30.0,3.1282010908052023,0.0,0.35,0.2,10.648483677863133,50.0,10.0,350.0,120.0,-1.5,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.35,0.0,7.929869942072815,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,2.4962820091842914,1764.182393508646,0.35,0.15574413918676233,5.0,106.53595411640052,90.0,350.0,120.0,5.7671830342656545,-14206.363995502092,0.5
250.0,100.0,45.0,0.0,0.0,0.44205750064058125,0.18749170314198965,5.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.6,0.0,5.0,50.0,10.0,350.0,120.0,12.0,-20000.0,0.5
250.0,100.0,30.0,5.0,0.0,0.35,0.2,5.0,50.21845515988389,10.0,350.0,120.0,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,87.92438830152852,90.0,350.0,91.8884429707766,12.0,-20000.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,120.0,12.0,-5119.978862400585,0.5
250.0,104.35976761303506,30.0,0.0,0.0,0.35,0.0,5.0,50.0,10.0,350.0,120.0,12.0,250.0,0.5
250.0,100.0,30.0,4.123540977588349,0.0,0.5472136655478033,0.2,5.0,50.0,10.0,350.0,120.0,12.0,250.0,0.5
250.0,120.26272554146993,30.0,0.0,0.0,0.6,0.2,5.0,50.0,10.0,350.0,120.0,-1.5,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.6,0.0,5.0,50.0,10.0,350.0,0.0,-1.5,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.40777380040303496,0.0,5.0,50.0,10.0,350.0,120.0,-1.5,250.0,0.5
250.0,100.0,30.0,4.419621902650151,0.0,0.4792918604234697,0.14555871285737937,5.0,50.0,10.0,350.0,0.0,12.0,-10685.96068097409,0.5
165.0,100.0,30.0,0.0,0.0,0.35,0.2,10.420919517147361,50.0,10.0,350.0,120.0,12.0,250.0,0.5
250.0,100.0,30.0,4.242060361475735,0.0,0.5041505878480215,0.2,7.7975703470671816,50.0,10.0,350.0,57.630807268498,-1.5,-7462.632849085918,0.5
250.0,100.0,30.0,5.0,0.0,0.35,0.2,9.548000572038314,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,90.0,350.0,0.0,12.0,-5074.261813839909,0.5
250.0,100.0,30.0,5.0,0.0,0.35,0.2,5.0,50.0,90.0,350.0,0.0,12.0,250.0,0.5
250.0,150.0,30.0,5.0,1394.9392450086827,0.4671316366035713,0.2,9.546647616404188,69.61404125042624,10.0,350.0,65.05147018279408,12.0,-6073.714459090728,-11.782853058678844
250.0,100.0,45.0,0.0,0.0,0.35,0.2,10.935685592105823,50.0,10.0,350.0,120.0,12.0,-8778.032342127766,0.5
250.0,100.0,30.0,1.3330870233810397,0.0,0.6,0.2,8.153162930650785,122.75436455686369,10.0,350.0,0.0,10.962794325172613,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.35,0.0,5.0,50.0,10.0,350.0,0.0,12.0,-20000.0,0.5
250.0,100.0,30.0,0.0,0.0,0.4369740493281538,0.18019133166759022,5.0,50.0,10.0,350.0,0.0,-1.5,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,120.0,12.0,250.0,0.5
250.0,115.80895415735773,30.0,2.3441517062507753,0.0,0.6,0.2,5.0,50.0,10.0,350.0,88.09013791045051,12.0,-20000.0,0.5
165.0,100.0,30.0,1.0713127151441826,81.91896382625386,0.36458570477189656,0.2,15.0,73.39134751000749,90.0,350.0,120.0,12.0,-4204.174059674843,0.5
250.0,150.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,116.38893001038737,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.43263038883834115,0.0,5.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,127.35697468248017,30.0,0.8860642014674136,0.0,0.5304571858183933,0.17664751183434416,5.0,50.0,10.0,350.0,26.49174865627255,12.0,250.0,-1.0175219894471645
250.0,100.0,30.0,5.0,0.0,0.6,0.2,5.0,101.62167171259205,10.0,350.0,120.0,-1.5,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.6,0.2,10.011465973036119,50.0,10.0,350.0,0.0,12.0,-20000.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.0,5.0,50.0,10.0,350.0,120.0,12.0,250.0,-56.896944372289255
228.17789167862423,100.0,30.0,0.0,0.0,0.3891692462801321,0.0,10.216033074810333,50.0,10.0,350.0,0.0,2.127745376111085,250.0,0.5
250.0,142.29425224616907,30.0,0.0,0.0,0.40237709739087946,0.0,5.0,50.0,10.0,350.0,7.09751305060858,-1.5,250.0,0.5
250.0,100.0,30.0,0.03686648152830818,0.0,0.35,0.2,15.0,50.0,10.0,350.0,116.4666814899377,12.0,250.0,0.5
250.0,119.77517647384283,30.0,0.0,0.0,0.46235903792413213,0.2,5.0,50.0,10.0,350.0,0.0,12.0,-20000.0,0.5
250.0,100.0,45.0,5.0,0.0,0.3976641634467972,0.2,5.0,54.725645184278946,19.806320120149838,350.0,112.61937258569759,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,120.0,-1.5,250.0,0.5
250.0,107.70391627562061,30.0,1.8278131312643076,0.0,0.35,0.17498457453499827,5.0,121.16156694192094,45.48641760610067,350.0,54.27102007250425,10.422988103251868,-16530.28471261352,0.5
250.0,116.49041323095318,30.0,4.518801599848024,0.0,0.35,0.2,5.0,50.0,10.0,350.0,0.0,-0.4253543714564446,250.0,0.5
165.0,100.0,30.0,1.6920996627883476,0.0,0.6,0.2,7.8090041969880035,78.57091113199913,10.0,350.0,120.0,12.0,-10952.949578438413,0.5
250.0,100.0,45.0,0.0,0.0,0.6,0.2,9.8922964865104,50.0,10.0,350.0,120.0,12.0,-20000.0,0.5
250.0,126.79140114310864,30.0,2.2024617480206126,0.0,0.43378398347016933,0.0,11.246378255734536,87.56002148413629,10.0,350.0,0.0,12.0,-20000.0,-63.501714524908465
250.0,100.0,30.0,5.0,0.0,0.35,0.0,5.0,52.77465636599377,10.0,350.0,120.0,10.78558226720813,-20000.0,0.4143260712585493
250.0,106.36893053610306,30.0,0.0,412.4390253243532,0.4999364869507362,0.2,5.0,71.18174025436053,20.01622465147538,350.0,0.0,12.0,-20000.0,0.5
